20260831000000_add_business_unit_location	00bb6b731fdcd82ce7c382980532b0c1966f35604a2912a19d4b9d16da019806	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260831000012_add_directory_category_external_negative_terms	019bae1fc6d3138014b400cd053d522c584ce426a0bc189ccdb992e861e2b4c0	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260901000000_add_whatsapp_validation_and_templates	10d20ac941a93db6795faefac5f127e80000730f6619bc9bd40be2cb29d6a6d7	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260901000012_add_option_ids_to_prospecting_messages	199e0d9110fdb2d17aa2ad5933d8003e688f3a1f0fc287ed7ed5a9feef72291c	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260902000000_add_whatsapp_inbound_events	39328799ad5ec6d73ddbafac02e20d0b79d32060e0dc58b7c8d85a90523ffdbc	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260903000000_add_whatsapp_outbound_messages	e7546d4901e2a3678015fe9b5d9fc8edd5e693bbc67131c8c25a192e23e40919	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260904_combo_booking_appointments	87085fd23bfe488f0d8b93943824048582af382c8b334523d00d15f1e3cee58c	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260904000000_add_whatsapp_message_tracking	3d39ca2f4e8c99dc4454ab47f75f7bce15b052b8cf91461d9d8e95e065df9bd0	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260905000000_add_whatsapp_conversations	420525396c22348ce3df792f104f69525f55af875fc7d33aaadd63fb8b27adee	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260905000013_add_treatment_plan_labels_to_terminology	cb60cb86dbdaccca6735179940eea0a2e2682f3c7b85bc24149fb1a0ad03bd04	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260905000014_add_treatment_plan_reminder_state	4451326e4c98cab49521a6848a71df98e17cb5a4dabb7e38ec5d019bfbd69848	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260905000015_add_treatment_plan_reminder_config	b6797de790d2e69f44a580092046af2e3d4bda1b5d7df6e7f3045306dce59233	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
